year	doy	hour	CAM1_DBTCDT
2014	198	0	0.012
2014	198	1	0.0115
2014	198	2	0.0125
2014	198	3	0.0135
2014	198	4	0.0155
2014	198	5	0.013
2014	198	6	0.011
2014	198	7	0.0125
2014	198	8	0.0125
2014	198	9	0.015
2014	198	10	0.013
2014	198	11	0.0055
2014	198	12	0.0125
2014	198	13	0.009
2014	198	14	0.013
2014	198	15	0.0125
2014	198	16	0.012
2014	198	17	0.0115
2014	198	18	0.0115
2014	198	19	0.011
2014	198	20	0.012
2014	198	21	0.0125
2014	198	22	0.012
2014	198	23	0.0115
2014	199	0	0.0125
2014	199	1	0.0125
2014	199	2	0.017
2014	199	3	0.0145
2014	199	4	0.0125
2014	199	5	0.013
2014	199	6	0.0155
2014	199	7	0.015
2014	199	8	0.0145
2014	199	9	0.0145
2014	199	10	0.012
2014	199	11	0.01
2014	199	12	0.0125
2014	199	13	0.015
2014	199	14	0.0105
2014	199	15	0.015
2014	199	16	0.013
2014	199	17	0.015
2014	199	18	0.0135
2014	199	19	0.014
2014	199	20	0.014
2014	199	21	0.017
2014	199	22	0.013
2014	199	23	0.016
2014	200	0	0.018
2014	200	1	0.0135
2014	200	2	0.0145
2014	200	3	0.016
2014	200	4	0.0165
2014	200	5	0.0175
2014	200	6	0.017
2014	200	7	0.017
2014	200	8	0.0175
2014	200	9	0.0145
2014	200	10	0.0125
2014	200	11	0.0085
2014	200	12	0.0115
2014	200	13	0.0125
2014	200	14	0.009
2014	200	15	0.014
2014	200	16	0.011
2014	200	17	0.0145
2014	200	18	0.014
2014	200	19	0.013
2014	200	20	0.016
2014	200	21	0.014
2014	200	22	0.0145
2014	200	23	0.013
2014	201	0	0.012
2014	201	1	0.0125
2014	201	2	0.012
2014	201	3	0.012
2014	201	4	0.012
2014	201	5	0.015
2014	201	6	0.016
2014	201	7	0.018
2014	201	8	0.021
2014	201	9	0.017
2014	201	10	0.0165
2014	201	11	0.0165
2014	201	12	0.016
2014	201	13	0.012
2014	201	14	0.0155
2014	201	15	0.0145
2014	201	16	0.0165
2014	201	17	0.0175
2014	201	18	0.0185
2014	201	19	0.0175
2014	201	20	0.0175
2014	201	21	0.0175
2014	201	22	0.017
2014	201	23	0.0145
2014	202	0	0.017
2014	202	1	0.015
2014	202	2	0.016
2014	202	3	0.018
2014	202	4	0.0155
2014	202	5	0.0185
2014	202	6	0.0195
2014	202	7	0.0185
2014	202	8	0.018
2014	202	9	0.0175
2014	202	10	0.018
2014	202	11	0.0155
2014	202	12	0.016
2014	202	13	0.015
2014	202	14	0.018
2014	202	15	0.011
2014	202	16	0.0145
2014	202	17	0.0165
2014	202	18	0.0175
2014	202	19	0.0185
2014	202	20	0.0165
2014	202	21	0.0195
2014	202	22	0.019
2014	202	23	0.0185
2014	203	0	0.019
2014	203	1	0.018
2014	203	2	0.0185
2014	203	3	0.0185
2014	203	4	0.018
2014	203	5	0.0175
2014	203	6	0.018
2014	203	7	0.018
2014	203	8	0.0195
2014	203	9	0.0175
2014	203	10	0.0135
2014	203	11	0.0135
2014	203	12	0.0125
2014	203	13	0.0115
2014	203	14	0.013
2014	203	15	0.0125
2014	203	16	0.0125
2014	203	17	0.0125
2014	203	18	0.0095
2014	203	19	0.0075
2014	203	20	0.011
2014	203	21	0.011
2014	203	22	0.0115
2014	203	23	0.011
2014	204	0	0.01
2014	204	1	0.01
2014	204	2	0.0095
2014	204	3	0.0095
2014	204	4	0.0105
2014	204	5	0.0115
2014	204	6	0.0115
2014	204	7	0.0105
2014	204	8	0.011
2014	204	9	0.015
2014	204	10	0.011
2014	204	11	0.0145
2014	204	12	0.0135
2014	204	13	0.0125
2014	204	14	0.008
2014	204	15	0.0105
2014	204	16	0.012
2014	204	17	0.011
2014	204	18	0.007
2014	204	19	0.011
2014	204	20	0.013
2014	204	21	0.012
2014	204	22	0.0125
2014	204	23	0.0125
2014	205	0	0.0125
2014	205	1	0.0115
2014	205	2	0.013
2014	205	3	0.0125
2014	205	4	0.011
2014	205	5	0.0125
2014	205	6	0.0075
2014	205	7	0.0105
2014	205	8	0.0115
2014	205	9	0.012
2014	205	10	0.007
2014	205	11	0.011
2014	205	12	0.011
2014	205	13	0.005
2014	205	14	0.0115
2014	205	15	0.013
2014	205	16	0.012
2014	205	17	0.0115
2014	205	18	0.013
2014	205	19	0.014
2014	205	20	0.016
2014	205	21	0.014
2014	205	22	0.014
2014	205	23	0.016
2014	206	0	0.015
2014	206	1	0.016
2014	206	2	0.0155
2014	206	3	0.0155
2014	206	4	0.014
2014	206	5	0.0155
2014	206	6	0.0155
2014	206	7	0.016
2014	206	8	0.014
2014	206	9	0.0145
2014	206	10	0.0165
2014	206	11	0.016
2014	206	12	0.014
2014	206	13	0.0135
2014	206	14	0.015
2014	206	15	0.0165
2014	206	16	0.018
2014	206	17	0.0155
2014	206	18	0.0155
2014	206	19	0.016
2014	206	20	0.014
2014	206	21	0.0145
2014	206	22	0.013
2014	206	23	0.0145
2014	207	0	0.012
2014	207	1	0.0085
2014	207	2	0.0095
2014	207	3	0.0105
2014	207	4	0.012
2014	207	5	0.0105
2014	207	6	0.007
2014	207	7	0.0085
2014	207	8	0.01
2014	207	9	0.011
2014	207	10	0.0105
2014	207	11	0.0075
2014	207	12	0.01
2014	207	13	0.014
2014	207	14	0.0095
2014	207	15	0.0085
2014	207	16	0.02
2014	207	17	0.0195
2014	207	18	0.02
2014	207	19	0.018
2014	207	20	0.0165
2014	207	21	0.0145
2014	207	22	0.019
2014	207	23	0.0185
2014	208	0	0.025
2014	208	1	0.017
2014	208	2	0.0155
2014	208	3	0.016
2014	208	4	0.015
2014	208	5	0.0175
2014	208	6	0.017
2014	208	7	0.0185
2014	208	8	0.021
2014	208	9	0.0155
2014	208	10	0.015
2014	208	11	0.016
2014	208	12	0.02
2014	208	13	0.013
2014	208	14	0.0165
2014	208	15	0.0135
2014	208	16	0.013
2014	208	17	0.0125
2014	208	18	0.011
2014	208	19	0.009
2014	208	20	0.0105
2014	208	21	0.011
2014	208	22	0.011
2014	208	23	0.0125
2014	209	0	0.0125
2014	209	1	0.0125
2014	209	2	0.0115
2014	209	3	0.01
2014	209	4	0.0095
2014	209	5	0.0105
2014	209	6	0.008
2014	209	7	0.011
2014	209	8	0.01
2014	209	9	0.013
2014	209	10	0.0155
2014	209	11	0.0085
2014	209	12	0.015
2014	209	13	0.0125
2014	209	14	0.0115
2014	209	15	0.0095
2014	209	16	0.0105
2014	209	17	0.011
2014	209	18	0.0105
2014	209	19	0.0085
2014	209	20	0.0115
2014	209	21	0.011
2014	209	22	0.012
2014	209	23	0.01
2014	210	0	0.0105
2014	210	1	0.011
2014	210	2	0.0105
2014	210	3	0.0105
2014	210	4	0.011
2014	210	5	0.012
2014	210	6	0.0125
2014	210	7	0.0145
2014	210	8	0.011
2014	210	9	0.012
2014	210	10	0.0105
2014	210	11	0.009
2014	210	12	0.0105
2014	210	13	0.012
2014	210	14	0.0145
2014	210	15	0.0165
2014	210	16	0.011
2014	210	17	0.012
2014	210	18	0.0125
2014	210	19	0.013
2014	210	20	0.0115
2014	210	21	0.015
2014	210	22	0.0145
2014	210	23	0.013
2014	211	0	0.0115
2014	211	1	0.0125
2014	211	2	0.0125
2014	211	3	0.0125
2014	211	4	0.0115
2014	211	5	0.013
2014	211	6	0.014
2014	211	7	0.0135
2014	211	8	0.0145
2014	211	9	0.015
2014	211	10	0.0125
2014	211	11	0.0145
2014	211	12	0.011
2014	211	13	0.0105
2014	211	14	0.0095
2014	211	15	0.0095
2014	211	16	0.011
2014	211	17	0.017
2014	211	18	0.0125
2014	211	19	0.014
2014	211	20	0.0115
2014	211	21	0.012
2014	211	22	0.0115
2014	211	23	0.011
2014	212	0	0.0125
2014	212	1	0.0095
2014	212	2	0.01
2014	212	3	0.0105
2014	212	4	0.011
2014	212	5	0.0115
2014	212	6	0.012
2014	212	7	0.014
2014	212	8	0.0135
2014	212	9	0.015
2014	212	10	0.0115
2014	212	11	0.01
2014	212	12	0.01
2014	212	13	0.007
2014	212	14	0.012
2014	212	15	0.0115
2014	212	16	0.012
2014	212	17	0.009
2014	212	18	0.0105
2014	212	19	0.0085
2014	212	20	0.0165
2014	212	21	0.0165
2014	212	22	0.0165
2014	212	23	0.0175
2014	213	0	0.0135
2014	213	1	0.011
2014	213	2	0.011
2014	213	3	0.0115
2014	213	4	0.0115
2014	213	5	0.013
2014	213	6	0.012
2014	213	7	0.01
2014	213	8	0.015
2014	213	9	0.0135
2014	213	10	0.0075
2014	213	11	0.0075
2014	213	12	0.0165
2014	213	13	0.0115
2014	213	14	0.0125
2014	213	15	0.0125
2014	213	16	0.012
2014	213	17	0.0095
2014	213	18	0.008
2014	213	19	0.009
2014	213	20	0.013
2014	213	21	0.0115
2014	213	22	0.0115
2014	213	23	0.012
2014	214	0	0.0105
2014	214	1	0.0105
2014	214	2	0.011
2014	214	3	0.0115
2014	214	4	0.011
2014	214	5	0.012
2014	214	6	0.011
2014	214	7	0.0115
2014	214	8	0.014
2014	214	9	0.0155
2014	214	10	0.01
2014	214	11	0.0095
2014	214	12	0.004
2014	214	13	0.0115
2014	214	14	0.008
2014	214	15	0.0105
2014	214	16	0.0085
2014	214	17	0.012
2014	214	18	0.012
2014	214	19	0.016
2014	214	20	0.014
2014	214	21	0.0135
2014	214	22	0.012
2014	214	23	0.012
2014	215	0	0.012
2014	215	1	0.014
2014	215	2	0.0125
2014	215	3	0.012
2014	215	4	0.0125
2014	215	5	0.0125
2014	215	6	0.017
2014	215	7	0.0185
2014	215	8	0.0185
2014	215	9	0.0135
2014	215	10	0.013
2014	215	11	0.012
2014	215	12	0.0165
2014	215	13	0.0175
2014	215	14	0.016
2014	215	15	0.016
2014	215	16	0.0115
2014	215	17	0.012
2014	215	18	0.0115
2014	215	19	0.0095
2014	215	20	0.011
2014	215	21	0.0125
2014	215	22	0.0115
2014	215	23	0.0115
2014	216	0	0.011
2014	216	1	0.0105
2014	216	2	0.0105
2014	216	3	0.0105
2014	216	4	0.011
2014	216	5	0.0105
2014	216	6	0.0085
2014	216	7	0.011
2014	216	8	0.014
2014	216	9	0.015
2014	216	10	0.0125
2014	216	11	0.01
2014	216	12	0.0105
2014	216	13	0.013
2014	216	14	0.014
2014	216	15	0.013
2014	216	16	0.0115
2014	216	17	0.0115
2014	216	18	0.0075
2014	216	19	0.0095
2014	216	20	0.0155
2014	216	21	0.013
2014	216	22	0.012
2014	216	23	0.011
2014	217	0	0.011
2014	217	1	0.0115
2014	217	2	0.011
2014	217	3	0.0115
2014	217	4	0.011
2014	217	5	0.0125
2014	217	6	0.0125
2014	217	7	0.012
2014	217	8	0.0115
2014	217	9	0.014
2014	217	10	0.0105
2014	217	11	0.014
2014	217	12	0.0135
2014	217	13	0.0095
2014	217	14	0.008
2014	217	15	0.009
2014	217	16	0.0105
2014	217	17	0.01
2014	217	18	0.0105
2014	217	19	0.0105
2014	217	20	0.0125
2014	217	21	0.0155
2014	217	22	0.015
2014	217	23	0.015
2014	218	0	0.014
2014	218	1	0.0125
2014	218	2	0.01
2014	218	3	0.0105
2014	218	4	0.0115
2014	218	5	0.0125
2014	218	6	0.011
2014	218	7	0.01
2014	218	8	0.0135
2014	218	9	0.0135
2014	218	10	0.014
2014	218	11	0.013
2014	218	12	0.013
2014	218	13	0.008
2014	218	14	0.0075
2014	218	15	0.012
2014	218	16	0.0095
2014	218	17	0.008
2014	218	18	0.0085
2014	218	19	0.011
2014	218	20	0.0135
2014	218	21	0.0135
2014	218	22	0.018
2014	218	23	0.016
2014	219	0	0.0445
2014	219	1	-0.9945
2014	219	2	-2.0065
2014	219	3	0.0165
2014	219	4	0.0125
2014	219	5	0.0115
2014	219	6	0.012
2014	219	7	0.012
2014	219	8	0.0135
2014	219	9	0.0115
2014	219	10	0.011
2014	219	11	0.0155
2014	219	12	0.012
2014	219	13	0.012
2014	219	14	0.006
2014	219	15	0.009
2014	219	16	0.0055
2014	219	17	0.0095
2014	219	18	0.0075
2014	219	19	0.0095
2014	219	20	0.018
2014	219	21	0.0155
2014	219	22	-0.996
2014	219	23	0.014
2014	220	0	0.0135
2014	220	1	0.009
2014	220	2	0.0085
2014	220	3	0.009
2014	220	4	0.01
2014	220	5	0.01
2014	220	6	0.0095
2014	220	7	0.0115
2014	220	8	0.018
2014	220	9	0.011
2014	220	10	0.015
2014	220	11	0.0145
2014	220	12	0.0115
2014	220	13	0.01
2014	220	14	0.0115
2014	220	15	0.009
2014	220	16	0.0075
2014	220	17	0.0085
2014	220	18	0.0095
2014	220	19	0.009
2014	220	20	0.011
2014	220	21	0.011
2014	220	22	0.011
2014	220	23	0.011
2014	221	0	0.01
2014	221	1	0.0105
2014	221	2	0.0105
2014	221	3	0.01
2014	221	4	0.01
2014	221	5	0.011
2014	221	6	0.0095
2014	221	7	0.01
2014	221	8	0.029
2014	221	9	0.017
2014	221	10	0.028
2014	221	11	0.013
2014	221	12	0.0175
2014	221	13	0.0125
2014	221	14	0.01
2014	221	15	0.0095
2014	221	16	0.011
2014	221	17	0.0115
2014	221	18	0.011
2014	221	19	0.011
2014	221	20	0.015
2014	221	21	0.015
2014	221	22	0.014
2014	221	23	0.013
2014	222	0	0.0145
2014	222	1	0.014
2014	222	2	0.0145
2014	222	3	0.0135
2014	222	4	0.013
2014	222	5	0.022
2014	222	6	0.0175
2014	222	7	0.0235
2014	222	8	0.0175
2014	222	9	0.015
2014	222	10	0.016
2014	222	11	0.015
2014	222	12	0.01
2014	222	13	0.016
2014	222	14	0.0125
2014	222	15	0.0135
2014	222	16	0.016
2014	222	17	0.0165
2014	222	18	0.0155
2014	222	19	0.0145
2014	222	20	0.014
2014	222	21	0.0155
2014	222	22	0.0165
2014	222	23	0.016
2014	223	0	0.0135
2014	223	1	0.0135
2014	223	2	0.0135
2014	223	3	0.0155
2014	223	4	-0.9875
2014	223	5	0.0145
2014	223	6	0.0125
2014	223	7	0.0115
2014	223	8	0.013
2014	223	9	0.012
2014	223	10	0.011
2014	223	11	0.0135
2014	223	12	0.0115
2014	223	13	0.014
2014	223	14	0.009
2014	223	15	0.0125
2014	223	16	0.0125
2014	223	17	0.01
2014	223	18	0.018
2014	223	19	0.0075
2014	223	20	0.0095
2014	223	21	0.009
2014	223	22	0.0095
2014	223	23	0.011
2014	224	0	0.012
2014	224	1	0.0115
2014	224	2	0.013
2014	224	3	0.009
2014	224	4	0.01
2014	224	5	0.012
2014	224	6	0.0015
2014	224	7	0.0095
2014	224	8	0.0125
2014	224	9	0.0105
2014	224	10	0.0095
2014	224	11	0.007
2014	224	12	0.0095
2014	224	13	0.012
2014	224	14	0.0095
2014	224	15	0.0105
2014	224	16	0.013
2014	224	17	0.0085
2014	224	18	0.0095
2014	224	19	0.014
2014	224	20	0.0155
2014	224	21	0.016
2014	224	22	0.014
2014	224	23	0.0145
2014	225	0	0.0135
2014	225	1	0.014
2014	225	2	0.014
2014	225	3	0.0125
2014	225	4	0.0085
2014	225	5	0.0105
2014	225	6	0.007
2014	225	7	0.011
2014	225	8	0.036
2014	225	9	0.0145
2014	225	10	0.0115
2014	225	11	0.013
2014	225	12	0.014
2014	225	13	0.0085
2014	225	14	0.0135
2014	225	15	0.0045
2014	225	16	0.01
2014	225	17	0.021
2014	225	18	0.015
2014	225	19	0.018
2014	225	20	0.0105
2014	225	21	0.014
2014	225	22	0.011
2014	225	23	0.015
2014	226	0	0.0115
2014	226	1	0.012
2014	226	2	0.008
2014	226	3	0.009
2014	226	4	0.0085
2014	226	5	0.009
2014	226	6	0.0065
2014	226	7	0.009
2014	226	8	0.01
2014	226	9	0.0115
2014	226	10	0.011
2014	226	11	0.009
2014	226	12	0.0065
2014	226	13	0.007
2014	226	14	0.01
2014	226	15	0.0065
2014	226	16	0.0075
2014	226	17	0.0075
2014	226	18	0.009
2014	226	19	0.008
2014	226	20	0.011
2014	226	21	0.0105
2014	226	22	0.012
2014	226	23	0.012
2014	227	0	0.011
2014	227	1	0.012
2014	227	2	0.01
2014	227	3	0.009
2014	227	4	0.009
2014	227	5	0.0095
2014	227	6	0.005
2014	227	7	0.009
2014	227	8	0.012
2014	227	9	0.0135
2014	227	10	0.0085
2014	227	11	0.0085
2014	227	12	0.0055
2014	227	13	0.01
2014	227	14	0.0145
2014	227	15	0.0075
2014	227	16	0.0075
2014	227	17	0.011
2014	227	18	0.01
2014	227	19	0.01
2014	227	20	0.0125
2014	227	21	0.011
2014	227	22	0.0115
2014	227	23	0.012
2014	228	0	0.0115
2014	228	1	0.0115
2014	228	2	0.0115
2014	228	3	0.0105
2014	228	4	0.011
2014	228	5	0.014
2014	228	6	0.014
2014	228	7	0.016
2014	228	8	0.0255
2014	228	9	0.019
2014	228	10	0.02
2014	228	11	0.015
2014	228	12	0.013
2014	228	13	0.01
2014	228	14	0.0125
2014	228	15	0.0115
2014	228	16	0.0095
2014	228	17	0.0095
2014	228	18	0.008
2014	228	19	0.0085
2014	228	20	0.008
2014	228	21	0.011
2014	228	22	0.0115
2014	228	23	0.0115
2014	229	0	0.012
2014	229	1	0.0115
2014	229	2	0.012
2014	229	3	0.012
2014	229	4	0.011
2014	229	5	0.012
2014	229	6	0.012
2014	229	7	0.011
2014	229	8	0.013
2014	229	9	0.0105
2014	229	10	0.01
2014	229	11	0.0125
2014	229	12	0.0135
2014	229	13	0.0125
2014	229	14	0.0155
2014	229	15	0.0115
2014	229	16	0.0165
2014	229	17	0.0115
2014	229	18	0.011
2014	229	19	0.0115
2014	229	20	0.0115
2014	229	21	0.0115
2014	229	22	0.0115
2014	229	23	0.012
2014	230	0	0.0115
2014	230	1	0.014
2014	230	2	0.019
2014	230	3	0.0175
2014	230	4	-0.984
2014	230	5	0.016
2014	230	6	0.017
2014	230	7	0.013
2014	230	8	0.0145
2014	230	9	0.013
2014	230	10	0.0135
2014	230	11	0.014
2014	230	12	0.009
2014	230	13	0.0135
2014	230	14	0.013
2014	230	15	0.0175
2014	230	16	0.0115
2014	230	17	0.01
2014	230	18	0.0125
2014	230	19	0.015
2014	230	20	0.0405
2014	230	21	0.0345
2014	230	22	0.0265
2014	230	23	0.027
2014	231	0	0.0305
2014	231	1	0.0305
2014	231	2	0.032
2014	231	3	0.0325
2014	231	4	0.0155
2014	231	5	0.0125
2014	231	6	0.0185
2014	231	7	0.023
2014	231	8	0.0135
2014	231	9	0.012
2014	231	10	0.0305
2014	231	11	0.013
2014	231	12	0.014
2014	231	13	0.011
2014	231	14	0.0145
2014	231	15	0.012
2014	231	16	0.0135
2014	231	17	0.0135
2014	231	18	0.0125
2014	231	19	0.0135
2014	231	20	0.0115
2014	231	21	0.011
2014	231	22	0.011
2014	231	23	0.009
2014	232	0	0.009
2014	232	1	0.0085
2014	232	2	0.008
2014	232	3	0.0085
2014	232	4	0.009
2014	232	5	0.01
2014	232	6	0.009
2014	232	7	0.0115
2014	232	8	0.0095
2014	232	9	0.0095
2014	232	10	0.0075
2014	232	11	0.012
2014	232	12	0.007
2014	232	13	0.0115
2014	232	14	0.0105
2014	232	15	0.009
2014	232	16	0.0115
2014	232	17	0.011
2014	232	18	0.0105
2014	232	19	0.0095
2014	232	20	0.01
2014	232	21	0.0145
2014	232	22	0.0085
2014	232	23	0.0065
2014	233	0	0.0095
2014	233	1	0.0105
2014	233	2	0.0115
2014	233	3	0.012
2014	233	4	0.012
2014	233	5	0.013
2014	233	6	0.012
2014	233	7	0.012
2014	233	8	0.0175
2014	233	9	0.012
2014	233	10	0.014
2014	233	11	0.0145
2014	233	12	0.0135
2014	233	13	0.0125
2014	233	14	0.013
2014	233	15	0.013
2014	233	16	0.0125
2014	233	17	0.013
2014	233	18	0.014
2014	233	19	0.013
2014	233	20	0.0135
2014	233	21	0.0125
2014	233	22	0.0135
2014	233	23	0.0185
2014	234	0	0.014
2014	234	1	0.013
2014	234	2	0.014
2014	234	3	0.0135
2014	234	4	0.0125
2014	234	5	0.011
2014	234	6	0.015
2014	234	7	0.0115
2014	234	8	0.0115
2014	234	9	0.0105
2014	234	10	0.0125
2014	234	11	0.015
2014	234	12	0.0125
2014	234	13	0.013
2014	234	14	0.0115
2014	234	15	0.0165
2014	234	16	0.014
2014	234	17	0.0135
2014	234	18	0.013
2014	234	19	0.013
2014	234	20	0.011
2014	234	21	-0.9875
2014	234	22	0.019
2014	234	23	0.0135
2014	235	0	0.0135
2014	235	1	0.013
2014	235	2	0.017
2014	235	3	0.0145
2014	235	4	0.0135
2014	235	5	0.013
2014	235	6	0.016
2014	235	7	0.014
2014	235	8	0.014
2014	235	9	0.016
2014	235	10	0.016
2014	235	11	0.012
2014	235	12	0.0135
2014	235	13	0.013
2014	235	14	0.014
2014	235	15	0.0125
2014	235	16	0.013
2014	235	17	0.013
2014	235	18	0.0145
2014	235	19	0.013
2014	235	20	0.013
2014	235	21	0.0135
2014	235	22	0.013
2014	235	23	0.0135
2014	236	0	0.0155
2014	236	1	0.016
2014	236	2	0.0135
2014	236	3	0.015
2014	236	4	0.0145
2014	236	5	0.0125
2014	236	6	0.0135
2014	236	7	0.014
2014	236	8	0.0145
2014	236	9	0.018
2014	236	10	0.025
2014	236	11	0.015
2014	236	12	0.018
2014	236	13	0.0155
2014	236	14	0.0165
2014	236	15	0.013
2014	236	16	0.0135
2014	236	17	0.0125
2014	236	18	0.023
2014	236	19	0.023
2014	236	20	0.023
2014	236	21	0.034
2014	236	22	0.049
2014	236	23	0.0395
2014	237	0	0.029
2014	237	1	0.0275
2014	237	2	0.049
2014	237	3	0.0405
2014	237	4	0.043
2014	237	5	0.039
2014	237	6	0.018
2014	237	7	0.033
2014	237	8	0.011
2014	237	9	0.0245
2014	237	10	0.009
2014	237	11	0.011
2014	237	12	0.0115
2014	237	13	0.0115
2014	237	14	0.011
2014	237	15	0.011
2014	237	16	0.0105
2014	237	17	0.012
2014	237	18	0.011
2014	237	19	0.0325
2014	237	20	0.012
2014	237	21	0.0115
2014	237	22	0.012
2014	237	23	0.0135
2014	238	0	0.0115
2014	238	1	0.0115
2014	238	2	0.0125
2014	238	3	0.015
2014	238	4	0.008
2014	238	5	0.01
2014	238	6	0.01
2014	238	7	0.0165
2014	238	8	0.0125
2014	238	9	0.0095
2014	238	10	0.0055
2014	238	11	0.0125
2014	238	12	0.0115
2014	238	13	0.012
2014	238	14	0.012
2014	238	15	0.0125
2014	238	16	0.0115
2014	238	17	0.01
2014	238	18	0.007
2014	238	19	0.0105
2014	238	20	0.0115
2014	238	21	0.0105
2014	238	22	0.009
2014	238	23	0.009
2014	239	0	0.0075
2014	239	1	0.009
2014	239	2	0.0155
2014	239	3	-0.9915
2014	239	4	0.008
2014	239	5	-0.987
2014	239	6	0.007
2014	239	7	0.0185
2014	239	8	0.014
2014	239	9	0.0105
2014	239	10	0.007
2014	239	11	0.015
2014	239	12	0.009
2014	239	13	-0.9895
2014	239	14	0.005
2014	239	15	0.009
2014	239	16	0.006
2014	239	17	0.004
2014	239	18	0.007
2014	239	19	0.007
2014	239	20	0.008
2014	239	21	-0.9925
2014	239	22	-0.9885
2014	239	23	-1.9905
2014	240	0	-0.9935
2014	240	1	-0.994
2014	240	2	-0.987
2014	240	3	-1.9955
2014	240	4	-0.989
2014	240	5	-0.993
2014	240	6	0.0095
2014	240	7	0.0135
2014	240	8	0.0135
2014	240	9	0.009
2014	240	10	0.01
2014	240	11	0.0105
2014	240	12	0.0095
2014	240	13	0.0105
2014	240	14	0.011
2014	240	15	0.0125
2014	240	16	0.0125
2014	240	17	0.0115
2014	240	18	0.0105
2014	240	19	0.011
2014	240	20	0.0125
2014	240	21	0.0125
2014	240	22	0.0115
2014	240	23	0.0115
2014	241	0	0.0125
2014	241	1	0.0125
2014	241	2	0.0125
2014	241	3	0.016
2014	241	4	0.0135
2014	241	5	0.0165
2014	241	6	0.013
2014	241	7	0.023
2014	241	8	0.0305
2014	241	9	0.018
2014	241	10	0.0415
2014	241	11	0.0375
2014	241	12	0.012
2014	241	13	0.013
2014	241	14	0.0135
2014	241	15	0.0135
2014	241	16	0.0135
2014	241	17	0.0135
2014	241	18	0.012
2014	241	19	0.013
2014	241	20	0.0135
2014	241	21	0.0125
2014	241	22	0.0105
2014	241	23	0.0125
2014	242	0	0.0125
2014	242	1	0.014
2014	242	2	0.013
2014	242	3	0.0155
2014	242	4	0.013
2014	242	5	0.0125
2014	242	6	0.0185
2014	242	7	0.015
2014	242	8	0.0135
2014	242	9	0.014
2014	242	10	0.0175
2014	242	11	0.012
2014	242	12	0.0115
2014	242	13	0.0115
2014	242	14	0.011
2014	242	15	0.0105
2014	242	16	0.012
2014	242	17	0.012
2014	242	18	0.011
2014	242	19	0.0095
2014	242	20	0.0105
2014	242	21	0.012
2014	242	22	0.0115
2014	242	23	0.0115
2014	243	0	0.012
2014	243	1	0.012
2014	243	2	0.012
2014	243	3	0.012
2014	243	4	0.012
2014	243	5	0.012
2014	243	6	0.0125
2014	243	7	0.012
2014	243	8	0.0125
2014	243	9	0.0125
2014	243	10	0.0135
2014	243	11	0.0115
2014	243	12	0.013
2014	243	13	0.0135
2014	243	14	0.012
2014	243	15	0.013
2014	243	16	0.0125
2014	243	17	0.0135
2014	243	18	0.015
2014	243	19	0.01
2014	243	20	0.013
2014	243	21	0.012
2014	243	22	0.011
2014	243	23	0.011
2014	244	0	0.0115
2014	244	1	0.012
2014	244	2	0.0115
2014	244	3	0.0115
2014	244	4	0.0105
2014	244	5	0.013
2014	244	6	0.0115
2014	244	7	0.013
2014	244	8	0.0125
2014	244	9	0.019
2014	244	10	0.01
2014	244	11	0.0125
2014	244	12	0.01
2014	244	13	0.01
2014	244	14	0.0095
2014	244	15	0.01
2014	244	16	0.0075
2014	244	17	0.013
2014	244	18	0.0095
2014	244	19	0.0105
2014	244	20	0.0125
2014	244	21	-0.0215
2014	244	22	0.0155
2014	244	23	0.0175
2014	245	0	0.0105
2014	245	1	0.008
2014	245	2	0.008
2014	245	3	0.0075
2014	245	4	0.0075
2014	245	5	0.0075
2014	245	6	0.0055
2014	245	7	0.0125
2014	245	8	0.012
2014	245	9	0.009
2014	245	10	0.005
2014	245	11	0.007
2014	245	12	0.007
2014	245	13	0.0095
2014	245	14	0.016
2014	245	15	0.012
2014	245	16	0.0165
2014	245	17	-0.9805
2014	245	18	0.0175
2014	245	19	-0.9605
